e,r,t
4934,-750.3605352988603,1.4364547729492188
4935,-364.7045963637143,1.3370206356048584
4936,-212.88336663538252,1.4472460746765137
4937,-882.9410084262553,1.3964769840240479
4938,-718.4240753718456,1.601163387298584
4939,-414.2086305915405,1.4107415676116943
4940,-1525.1940456822274,1.6692872047424316
4941,-840.2877506621634,1.501887321472168
4942,-1070.7381900213293,1.5516977310180664
4943,-881.1148253369558,1.551048994064331
4944,-349.95802260370726,1.1994590759277344
4945,-413.1757555670216,1.4414186477661133
4946,-687.7906712915126,1.4457850456237793
4947,-1197.0681239290698,1.5168728828430176
4948,-1050.7855777705433,1.4678733348846436
4949,-1351.8329048431704,1.4056041240692139
4950,-875.2381185608334,1.5326752662658691
4951,-774.0972170374549,1.3549864292144775
4952,-465.9142540282937,1.475987195968628
4953,-741.8181037426573,1.5917696952819824
4954,-1415.5146002082997,1.6004433631896973
4955,-488.81134334835997,1.3870737552642822
4956,-356.98858840069164,1.3085737228393555
4957,-156.22191094902942,1.3886141777038574
4958,-1136.5731467061767,1.5099754333496094
4959,-358.9459966928226,1.362212896347046
4960,-760.5864478222813,1.5095515251159668
4961,-1070.281608335938,1.6075363159179688
4962,-1411.3465959078806,1.541785478591919
4963,-2166.422948343838,1.5212469100952148
4964,-815.4719482074903,1.583162546157837
4965,-645.423223386909,1.485152244567871
4966,-802.3614789261499,1.3938779830932617
4967,-312.0791882828566,1.4506220817565918
4968,-730.1655079375042,1.567124605178833
4969,-518.0491973041767,1.4852688312530518
4970,-481.26873847039894,1.5125081539154053
4971,-761.4152020310898,1.3690571784973145
4972,-875.4725591614917,1.617668628692627
4973,-868.5454398447839,1.3598852157592773
4974,-655.8408886488197,1.3987998962402344
4975,-782.5052092785475,1.5686426162719727
4976,-466.1830040313916,1.390489101409912
4977,-362.64857743056143,1.4174680709838867
4978,-209.9658351685444,1.3122036457061768
4979,-1099.4268474964408,1.6149003505706787
4980,-1222.552999492768,1.4346630573272705
4981,-655.7420188283569,1.4715280532836914
4982,-274.69260864737396,1.4124338626861572
4983,-743.0538265207636,1.6715514659881592
4984,-705.7604466304593,1.5988287925720215
4985,-1365.5285506413693,1.4842147827148438
4986,-697.197355681041,1.537822961807251
4987,-552.320339695739,1.4638376235961914
4988,-432.57041226926583,1.2719340324401855
4989,-801.266410166858,1.4094693660736084
4990,-1195.4169574859336,1.4294357299804688
4991,-480.7799726670006,1.5345001220703125
4992,-886.7728896106455,1.4915716648101807
4993,-362.9131747897945,1.2532074451446533
4994,-716.9483760458439,1.4507167339324951
4995,-521.224157489038,1.4227464199066162
4996,-372.3911069044741,1.5749006271362305
4997,-340.21438186415827,1.5067262649536133
4998,-1497.8627280045866,1.524446725845337
4999,-951.6222063038898,1.750326156616211
5000,-209.75350664863575,1.5625019073486328
5001,-1362.3936364310957,1.738358736038208
5002,-970.1426958906891,1.5299055576324463
5003,-385.51128610802874,1.411984920501709
5004,-353.31743718487223,1.4662435054779053
5005,-356.64788547864697,1.3345298767089844
5006,-585.5972082828308,1.4366710186004639
5007,-483.6020980159561,1.4651217460632324
5008,-1386.3569858766891,1.7226710319519043
5009,-767.003916505984,1.4398717880249023
5010,-842.5987514053901,1.4730541706085205
5011,-809.3304928675948,1.4646379947662354
5012,-172.79216658440137,1.50913667678833
5013,-291.7016491027358,1.5383601188659668
5014,-274.8720141689045,1.338775396347046
5015,-407.3883585694631,1.2883384227752686
5016,-1096.3619692908549,1.5491688251495361
5017,-441.2076086918464,1.3886268138885498
5018,-315.88446116704284,1.3993198871612549
5019,-877.4706025758837,1.314216136932373
5020,-318.0308137376412,1.402312994003296
5021,-669.6382450015107,1.34035062789917
5022,-823.801903564199,1.4579389095306396
5023,-1383.8501925940966,1.5522761344909668
5024,-311.33273931569477,1.3328535556793213
5025,-1142.8473395525514,1.4612133502960205
5026,-948.7369929693018,1.4427454471588135
5027,-523.15904441225,1.436389684677124
5028,-776.9727824665238,1.4846570491790771
5029,-661.7553595829639,1.5623090267181396
5030,-639.6293047480948,1.4825775623321533
5031,-1036.4383051647837,1.5891540050506592
5032,-953.515951970157,1.57627534866333
5033,-541.7337268880109,1.5389792919158936
5034,-697.2170067018664,1.3127760887145996
5035,-1106.899747648751,1.4623863697052002
5036,-1398.6133907670564,1.5164570808410645
5037,-619.0861702584444,1.3713090419769287
5038,-412.5479620338584,1.358158826828003
5039,-840.2324658174642,1.419712781906128
5040,-1194.0033999297752,1.57346510887146
5041,-597.5140871538413,1.4207751750946045
5042,-665.4585176911152,1.3178815841674805
5043,-471.03794799310964,1.3624694347381592
5044,-189.5816742611088,1.335616111755371
5045,-993.4731333418782,1.6070458889007568
5046,-393.8217129305101,1.482978343963623
5047,-653.9135436476714,1.4394586086273193
5048,-1125.9837206944144,1.5112242698669434
5049,-339.17853638943006,1.3583197593688965
5050,-585.6718655594739,1.4589977264404297
5051,-748.9952796707968,1.492450475692749
5052,-858.1654513720741,1.4218292236328125
5053,-400.5545574030458,1.4458885192871094
5054,-321.74461900009794,1.3276963233947754
5055,-576.2271204965656,1.3640716075897217
5056,-529.1914635587462,1.3686189651489258
5057,-412.3920670990605,1.4106614589691162
5058,-755.2605255466673,1.4332304000854492
5059,-385.29499273124736,1.5521430969238281
5060,-672.0659757079268,1.5830435752868652
5061,-997.6010214758558,1.5187106132507324
5062,-353.88509442889494,1.5107159614562988
5063,-1252.9401287318208,1.4484531879425049
5064,-804.5448262467075,1.563126564025879
5065,-845.6916888726262,1.4847931861877441
5066,-1210.3071346689774,1.389789342880249
5067,-451.38319661236085,1.408015251159668
5068,-555.7653788878107,1.5244109630584717
5069,-1566.9876355927186,1.4544188976287842
5070,-326.93126965782295,1.3251938819885254
5071,-1330.5094255266354,1.5909953117370605
5072,-835.966508350569,1.450913429260254
5073,-282.5842881949891,1.282287359237671
5074,-559.3228066386877,1.4512383937835693
5075,-1268.8533114232243,1.4486017227172852
5076,-738.13240223498,1.4605553150177002
5077,-922.7888296232371,1.4451887607574463
5078,-455.3490317407012,1.5320212841033936
5079,-1103.8275423645066,1.5258464813232422
5080,-686.5335664914334,1.4393603801727295
5081,-817.5252923712115,1.3686413764953613
5082,-1024.8105914022315,1.4626543521881104
5083,-835.3641488143505,1.477210521697998
5084,-880.5889120898353,1.4188053607940674
5085,-820.6028842492874,1.3963344097137451
5086,-369.3206287981403,1.3862721920013428
5087,-506.1196761507123,1.6070702075958252
5088,-1477.1835615283085,1.6236770153045654
5089,-270.1294427592833,1.3227107524871826
5090,-651.4624971309995,1.3933634757995605
5091,-1204.7903782351593,1.6072020530700684
5092,-802.6818093672402,1.5669174194335938
5093,-320.6579268148955,1.478489875793457
5094,-682.5583415843569,1.4649889469146729
5095,-847.2541060281662,1.6937706470489502
5096,-380.84633649380663,1.2544212341308594
5097,-752.4615109519043,1.4183909893035889
5098,-1363.5357145630956,1.4331166744232178
5099,-1251.1597713993356,1.574385643005371
5100,-892.5148272070114,1.5772874355316162
5101,-492.0909506704951,1.539921522140503
5102,-457.37533094585115,1.5048532485961914
5103,-629.9114504059277,1.5148930549621582
5104,-1667.8799582404124,1.5289664268493652
5105,-1302.471096447332,1.692833423614502
5106,-365.04796918279123,1.5847058296203613
5107,-1134.5348156342034,1.5802206993103027
5108,-1505.4679416475908,1.5297527313232422
5109,-773.9385434296357,1.6681578159332275
5110,-1232.5589178647379,1.581488847732544
5111,-1111.290674433395,1.418182611465454
5112,-1224.725770590436,1.3962481021881104
5113,-1503.1053218826873,1.5145134925842285
5114,-566.6683892727744,1.3352222442626953
5115,-1043.9787834609438,1.5019819736480713
5116,-830.458254691917,1.6330623626708984
5117,-504.9764502225333,1.4485619068145752
5118,-463.78717492297574,1.5893802642822266
5119,-133.69463964551062,1.371330738067627
5120,-854.9106024279699,1.584714412689209
5121,-457.07000054799016,1.524017333984375
5122,-173.3374918771913,1.3688597679138184
5123,-282.41614852634706,1.4438691139221191
5124,-614.3184115926216,1.4505081176757812
5125,-597.9598965274212,1.4496850967407227
5126,-2151.849015570703,1.6395807266235352
5127,-352.45537017074787,1.3398821353912354
5128,-907.7891044589765,1.3541619777679443
5129,-427.3882079664194,1.3802177906036377
5130,-764.917537869149,1.3806989192962646
5131,-671.240142064536,1.3830292224884033
5132,-738.023356040319,1.436894416809082
5133,-748.0009375461661,1.5212464332580566
5134,-791.7099916198723,1.4671599864959717
5135,-688.5433057424864,1.4376676082611084
5136,-600.114971978435,1.5758371353149414
5137,-850.026240630402,1.568345308303833
5138,-691.1810399066165,1.5094008445739746
5139,-467.86295476254327,1.4984371662139893
5140,-886.2052527644095,1.6783218383789062
5141,-583.432788374685,1.4033806324005127
5142,-495.1978532001747,1.4449081420898438
5143,-295.5940697293406,1.3784067630767822
5144,-720.1965727497563,1.423095703125
5145,-499.533091466429,1.3374111652374268
5146,-726.3629809420831,1.4027690887451172
5147,-880.7542024945633,1.4573402404785156
5148,-682.1409195182838,1.4749140739440918
5149,-1080.005257753021,1.4946293830871582
5150,-470.4400282470609,1.511847972869873
5151,-966.2596684660413,1.5727758407592773
5152,-894.3596686990022,1.6579623222351074
5153,-396.3411355927786,1.444894552230835
5154,-767.806380607974,1.5839500427246094
5155,-555.5620327262493,1.5554184913635254
5156,-266.0057822167388,1.519808292388916
5157,-494.52314488274624,1.4724271297454834
5158,-816.581769153444,1.382603645324707
5159,-882.4549621274922,1.4087743759155273
5160,-676.2764139862586,1.5566737651824951
5161,-220.50239564611965,1.4821879863739014
5162,-769.3833506601153,1.3741154670715332
5163,-473.4082748932587,1.4306416511535645
5164,-750.912257473222,1.5460841655731201
5165,-900.9309373920813,1.4561619758605957
5166,-455.4648871590115,1.357116937637329
5167,-1407.703751182775,1.5261929035186768
5168,-1431.3423233943893,1.5433087348937988
5169,-607.3987194868351,1.5147674083709717
5170,-843.6292474791107,1.5272793769836426
5171,-692.7529239219732,1.320070743560791
5172,-1323.4283132418486,1.5758512020111084
5173,-747.9483491549666,1.4451723098754883
5174,-686.904985750767,1.456125020980835
5175,-765.6344508059644,1.4894475936889648
5176,-454.56041567781745,1.625201940536499
5177,-750.8972897852253,1.428525686264038
5178,-885.0275671774513,1.4027941226959229
5179,-384.93488985557343,1.5601811408996582
5180,-505.876587756097,1.7557945251464844
5181,-1721.8196498327793,1.8094921112060547
5182,-352.7294615457182,1.585432529449463
5183,-1488.4440832445212,1.5051777362823486
5184,-311.3762925899684,1.3719213008880615
5185,-117.45086635473672,1.2551188468933105
5186,-616.9478631523541,1.5845248699188232
5187,-586.592043665397,1.583052635192871
5188,-802.1393123691508,1.4124109745025635
5189,-1013.0253510166169,1.5221505165100098
5190,-822.734822036698,1.4987173080444336
5191,-420.41497695417996,1.33260178565979
5192,-1722.7189740774609,1.4339911937713623
5193,-1076.2060138619727,1.4490861892700195
5194,-296.80436026694855,1.35032057762146
5195,-503.77143686322023,1.3338420391082764
5196,-185.99639269161082,1.4198393821716309
5197,-1195.6018298317426,1.5308680534362793
5198,-400.1592267886575,1.6068623065948486
5199,-361.1062452791796,1.5723545551300049
5200,-310.212663250629,1.57914137840271
5201,-962.5052607903584,1.5705180168151855
5202,-857.9550052196678,1.391204595565796
5203,-491.1228541864372,1.4202275276184082
5204,-809.5720520892033,1.5718278884887695
5205,-1134.8656566638494,1.4455187320709229
5206,-1098.3802080456926,1.5658910274505615
5207,-528.9882484532144,1.5082223415374756
5208,-674.1086039345971,1.4993977546691895
5209,-1168.8651152311609,1.4386909008026123
5210,-821.3508193211769,1.5862314701080322
5211,-272.4092963015351,1.4247562885284424
5212,-525.9798464546649,1.4285929203033447
5213,-786.9930161835467,1.5754461288452148
5214,-364.00568972851886,1.4854850769042969
5215,-886.1643572831708,1.4599566459655762
5216,-562.9785396788349,1.5113427639007568
5217,-296.58910590943515,1.4499750137329102
5218,-253.95015802751962,1.3128783702850342
5219,-783.3011470015931,1.5505471229553223
5220,-610.6374915657917,1.447709083557129
5221,-200.56174664196266,1.3653590679168701
5222,-813.3800808225697,1.45878005027771
5223,-534.8263408149907,1.4377293586730957
5224,-902.6487269788918,1.480302095413208
5225,-593.3231380439535,1.4507050514221191
5226,-285.1352460913035,1.4573585987091064
5227,-405.122570518346,1.4334125518798828
5228,-419.54548619385804,1.369992971420288
5229,-606.1866029027908,1.5172455310821533
5230,-665.4859519426981,1.453831434249878
5231,-453.0511373413562,1.5986320972442627
5232,-1127.01663398865,1.5296854972839355
5233,-1000.3457798817981,1.4565534591674805
5234,-837.1993142110058,1.451733112335205
5235,-654.709994848593,1.3816473484039307
5236,-325.4081580126749,1.3493571281433105
5237,-306.37863823432775,1.1909127235412598
5238,-591.1299226244033,1.3654983043670654
5239,-552.0886998422823,1.4856593608856201
5240,-1043.8609067564907,1.4948298931121826
5241,-576.8197255466487,1.3821802139282227
5242,-583.3093185233575,1.6193110942840576
5243,-705.5914356884939,1.7104697227478027
5244,-644.1802933231215,1.5634074211120605
5245,-644.5698607327527,1.6632308959960938
5246,-1088.3270192535906,1.4512932300567627
5247,-494.5985086791394,1.5512378215789795
5248,-597.4505051608718,1.387622356414795
5249,-733.6908792283754,1.3050687313079834
5250,-419.7126730192387,1.4315896034240723
5251,-796.0521592381831,1.3248436450958252
5252,-657.1085672990623,1.373063087463379
5253,-618.7895907764956,1.48527193069458
5254,-612.2750129279488,1.5127840042114258
5255,-590.0308989451843,1.4579401016235352
5256,-585.9127331106539,1.3793506622314453
5257,-461.0681226939414,1.4058384895324707
5258,-607.2742943242935,1.4032232761383057
5259,-599.9277916736564,1.5358810424804688
5260,-948.2058640442356,1.6594111919403076
5261,-436.97457316505626,1.4001860618591309
5262,-317.3883845539673,1.276453971862793
5263,-661.684415406787,1.5041229724884033
5264,-1484.6922188647115,1.4826288223266602
5265,-488.891609247828,1.391432523727417
5266,-758.2165708512036,1.453251600265503
5267,-1268.090976055152,1.5315463542938232
5268,-663.0289654553567,1.43825101852417
5269,-752.7424770084149,1.5222160816192627
5270,-739.6340915479578,1.3808314800262451
5271,-802.7447803681114,1.4281439781188965
5272,-1009.2309474357695,1.547490119934082
5273,-2027.7597007055122,1.5553622245788574
5274,-549.4479738392403,1.4906361103057861
5275,-1699.1736511078252,1.659515380859375
5276,-338.71949102759714,1.3217966556549072
5277,-592.4276590900329,1.5027189254760742
5278,-537.975083239211,1.5303993225097656
5279,-524.8965871482898,1.34846830368042
5280,-1173.676558908984,1.5082385540008545
5281,-866.6774812943498,1.2650625705718994
5282,-466.01688334185053,1.4666211605072021
5283,-673.8704948075517,1.3632562160491943
5284,-481.0243825769105,1.3746798038482666
5285,-855.2797124752808,1.4623799324035645
5286,-1034.5773696619494,1.473543405532837
5287,-1208.3253849050398,1.4238214492797852
5288,-519.727861771071,1.4629566669464111
5289,-761.0241966906066,1.439957857131958
5290,-596.7923534136609,1.4707272052764893
5291,-301.83617133121834,1.510608196258545
5292,-268.43314914377777,1.4358088970184326
5293,-1942.432198074814,1.5714788436889648
5294,-498.0286408797524,1.5505151748657227
5295,-557.7261311968043,1.4466071128845215
5296,-616.9102578057594,1.5132572650909424
5297,-415.4803655480014,1.2834787368774414
5298,-752.8180722097558,1.650709867477417
5299,-836.5572579785307,1.4046354293823242
5300,-453.9036722805371,1.483205795288086
5301,-259.6371677342719,1.445711612701416
5302,-565.5892808912138,1.4234275817871094
5303,-657.3017590374775,1.346968173980713
5304,-480.0714741488808,1.2808589935302734
5305,-719.1509782667875,1.521458625793457
5306,-1150.0028476192158,1.5548064708709717
5307,-366.21201577837155,1.409904956817627
5308,-856.4844749085553,1.407571792602539
5309,-201.72664217831937,1.3359262943267822
5310,-507.529107430997,1.4424262046813965
5311,-846.4054773567582,1.321603775024414
5312,-599.576984401187,1.513423204421997
